Unnamed: 0,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
14095.0,1.7061,0.0883,1.0,0.0796,1.201,1.7832,0.7832,2.4096,1.4096,19.9218,1.7969,19.5561,1.7822,100.0,0.0,0.0,0.0,24.25,0.0,25.625,0.0,25.375,0.0,24.375,10.0,0.0,0.0066,54.0809,5.4079,2.0,7.5028,1.3501,0.0155,1.3653,0.018,1.3656,1.002e-05,1.0005,6.426e-05,2.7136,13.0,0.0505,1.0013,0.1535,2.408,0.0227,1.5786,0.0641,2.0288,0.0,0.0,0.0,-0.1544,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0261,0.0,0.0092,0.0,0.0
14096.0,1.7066,0.0883,1.0,0.0794,1.2007,1.7831,0.7831,2.4097,1.4097,19.8227,1.7929,19.5621,1.7825,100.0,0.0,0.0,0.0,24.25,0.0,25.5,0.0,25.375,0.0,24.5,10.0,0.0,0.0063,54.0773,5.4076,2.0,7.3056,1.3455,-0.0787,1.3551,0.0074,1.3644,1.003e-05,1.0006,6.481e-05,2.7282,13.0,0.0504,1.0013,0.2022,2.5277,0.0232,1.5877,0.0693,2.0625,0.0,0.0,0.0,-0.1544,25.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,0.0,-0.0256,0.0,0.0095,0.0,0.0
14097.0,1.7058,0.0882,1.0,0.0796,1.2012,1.7826,0.7826,2.4093,1.4093,19.9415,1.7977,19.5788,1.7832,100.0,0.0,0.0,0.0,24.25,0.0,25.5,0.0,25.375,0.0,24.375,10.0,0.0,0.0059,54.0749,5.4073,2.0,7.2374,1.3438,-0.0836,1.3545,0.0245,1.3663,1.002e-05,1.0006,6.37e-05,2.6987,13.0,0.0517,1.0014,0.174,2.4623,0.0265,1.6445,0.069,2.061,0.0,0.0,0.0,-0.1542,25.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,0.0,-0.0258,0.0,0.0094,0.0,0.0
14098.0,1.7045,0.0881,1.0,0.0797,1.2014,1.7825,0.7825,2.4095,1.4095,20.0659,1.8026,19.5695,1.7828,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.375,0.0,24.375,10.0,0.0,0.006,54.072,5.4071,2.0,7.1198,1.341,-0.1527,1.347,0.0145,1.3652,1.002e-05,1.0006,6.427e-05,2.7139,13.0,0.0508,1.0014,0.1826,2.4834,0.0212,1.5479,0.0709,2.0724,0.0,0.0,0.0,-0.1544,25.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,0.0,-0.0257,0.0,0.0095,0.0,0.0
14099.0,1.704,0.088,1.0,0.0798,1.2017,1.7827,0.7827,2.41,1.41,20.022,1.8009,19.5492,1.782,100.0,0.0,0.0,0.0,24.25,0.0,25.375,0.0,25.25,0.0,24.5,10.0,0.0,0.0067,54.0692,5.4068,2.0,7.0304,1.3388,-0.1756,1.3445,0.017,1.3655,1.003e-05,1.0007,6.498e-05,2.7329,13.0,0.0547,1.0015,0.179,2.4748,0.0173,1.461,0.0605,2.0035,0.0,0.0,0.0,-0.1545,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,64.0,-0.0258,0.0,0.0093,0.0,0.0
14100.0,1.7045,0.0881,1.0,0.0798,1.2018,1.7831,0.7831,2.4097,1.4097,19.9369,1.7975,19.5543,1.7822,100.0,0.0,0.0,0.0,24.25,0.0,25.375,0.0,25.375,0.0,24.375,10.0,0.0,0.0065,54.0664,5.4065,2.0,6.9649,1.3372,-0.2479,1.3366,0.0249,1.3664,1.003e-05,1.0007,6.396e-05,2.7056,13.0,0.056,1.0015,0.1627,2.4332,0.0216,1.557,0.0566,1.975,0.0,0.0,0.0,-0.1544,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,64.0,0.1316,0.0,0.0094,0.0,0.0
14101.0,1.7042,0.088,1.0,0.0798,1.2017,1.7831,0.7831,2.4094,1.4094,19.8189,1.7928,19.5487,1.7819,100.0,0.0,0.0,0.0,24.25,0.0,25.375,0.0,25.375,0.0,24.5,10.0,0.0,0.0069,54.063,5.4062,2.0,6.8473,1.3342,-0.2864,1.3324,0.0119,1.3649,1.003e-05,1.0006,6.432e-05,2.7151,13.0,0.0544,1.0015,0.1478,2.3916,0.143,2.3773,0.0563,1.972,0.0,0.0,0.0,-0.1543,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,64.0,0.3375,0.0,0.0093,0.0,0.0
14102.0,1.7023,0.0878,1.0,0.0796,1.2011,1.7827,0.7827,2.4091,1.4091,19.9176,1.7967,19.5672,1.7827,100.0,0.0,0.0,0.0,24.125,0.0,25.5,0.0,25.375,0.0,24.375,10.0,0.0,0.0065,54.0602,5.4059,2.0,6.7643,1.3321,-0.33,1.3276,0.0249,1.3664,1.003e-05,1.0006,6.504e-05,2.7344,13.0,0.0552,1.0015,0.1517,2.4028,0.1192,2.298,0.0495,1.9161,0.0,0.0,0.0,-0.1549,25.0,24.0,37.0,37.0,12.0,0.0,0.0,0.0,64.0,0.4793,0.0,0.0091,0.0,0.0
14103.0,1.7013,0.0877,1.0,0.0797,1.2015,1.7825,0.7825,2.4098,1.4098,20.0625,1.8025,19.5689,1.7828,100.0,0.0,0.0,0.0,24.25,0.0,25.5,0.0,25.5,0.0,24.5,10.0,0.0,0.0064,54.0568,5.4056,2.0,6.8443,1.3341,-0.2197,1.3397,0.0209,1.3659,1.003e-05,1.0007,6.376e-05,2.7002,13.0,0.0564,1.0015,0.213,2.5503,0.136,2.3554,0.0517,1.935,0.0,0.0,0.0,-0.1541,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,0.7452,0.0,0.009,0.0,0.0
14104.0,1.7012,0.0877,1.0,0.0799,1.2019,1.7826,0.7826,2.4097,1.4097,20.037,1.8015,19.5496,1.782,100.0,0.0,0.0,0.0,24.25,0.0,25.625,0.0,25.375,0.0,24.5,10.0,0.0,0.0074,54.0544,5.4053,2.0,6.8241,1.3336,-0.2685,1.3343,0.0097,1.3647,1.003e-05,1.0007,6.451e-05,2.7203,13.0,0.0561,1.0015,0.215,2.5544,0.1237,2.3141,0.0665,2.0444,0.0,0.0,0.0,-0.1545,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,0.9601,0.0,0.0096,0.0,0.0
14105.0,1.7012,0.0877,1.0,0.0801,1.2025,1.7827,0.7827,2.4096,1.4096,19.953,1.7983,19.5464,1.7818,100.0,0.0,0.0,0.0,24.375,0.0,25.625,0.0,25.375,0.0,24.5,10.0,0.0,0.0072,54.0527,5.4052,2.0,6.6796,1.3299,-0.3678,1.3235,0.0259,1.3663,1.003e-05,1.0007,6.473e-05,2.6959,13.0,0.0577,1.0015,0.1977,2.5179,0.0975,2.2107,0.0615,2.0105,0.0,0.0,0.0,-0.1544,25.0,24.0,37.0,36.0,15.0,0.0,0.0,0.0,64.0,1.1274,0.0,0.0094,0.0,0.0
14106.0,1.7013,0.0877,1.0,0.0799,1.2019,1.7827,0.7827,2.4094,1.4094,19.8231,1.7929,19.5455,1.7818,100.0,0.0,0.0,0.0,24.25,0.0,25.5,0.0,25.5,0.0,24.375,10.0,0.0,0.0064,54.0492,5.4048,2.0,6.5428,1.3263,-0.3686,1.3234,0.016,1.3654,1.002e-05,1.0006,6.382e-05,2.7019,13.0,0.0536,1.0014,0.1645,2.438,0.1026,2.2328,0.0553,1.9646,0.0,0.0,0.0,-0.1546,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,1.2416,0.0,0.0096,0.0,0.0
14107.0,1.7013,0.0877,1.0,0.0797,1.2013,1.7827,0.7827,2.4096,1.4096,19.8833,1.7953,19.5655,1.7826,100.0,0.0,0.0,0.0,24.25,0.0,25.5,0.0,25.375,0.0,24.5,10.0,0.0,0.0061,54.0469,5.4046,2.0,6.5079,1.3254,-0.3871,1.3214,0.0075,1.3645,1.002e-05,1.0006,6.48e-05,2.728,13.0,0.0519,1.0014,0.197,2.5164,0.1159,2.2859,0.0647,2.033,0.0,0.0,0.0,-0.1546,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,1.4108,0.0,0.0092,0.0,0.0
