Unnamed: 0,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
2922.0,1.7406,0.0926,1.0,0.0796,1.2011,1.9904,0.9904,2.2814,1.2814,25.0017,2.0001,24.7453,1.9898,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.0068,52.707,5.2707,2.0,3.3361,1.2093,-0.2486,1.3365,0.0259,1.3665,1.004e-05,1.0008,0.0006,2.6071,11.0,0.063,1.0017,0.1261,2.3227,0.0059,0.9891,0.0537,1.9515,0.0,0.0,0.0,-0.1433,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0251,0.0,0.0098,0.0,0.0
2923.0,1.7405,0.0926,1.0,0.0796,1.2011,1.99,0.99,2.2813,1.2813,25.1557,2.0062,24.7593,1.9904,100.0,0.0,0.0,0.0,24.25,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0073,52.7063,5.2706,2.0,3.4258,1.2139,-0.1345,1.349,0.0233,1.3662,1.004e-05,1.0009,0.0006,2.6066,11.0,0.0651,1.0017,0.1115,2.2691,0.0058,0.989,0.0614,2.01,0.0,0.0,0.0,-0.1432,25.0,24.0,37.0,36.0,12.0,0.0,0.0,0.0,0.0,-0.0249,0.0,0.01,0.0,0.0
2924.0,1.7415,0.0927,1.0,0.0796,1.2012,1.9901,0.9901,2.2818,1.2818,25.234,2.0094,24.7448,1.9898,100.0,0.0,0.0,0.0,24.25,0.0,25.375,0.0,25.125,0.0,24.25,10.0,0.0,0.0072,52.7065,5.2707,2.0,3.4354,1.2144,-0.1619,1.346,0.0208,1.3659,1.004e-05,1.001,0.0006,2.6069,11.0,0.0708,1.0019,0.1154,2.284,0.0059,0.9944,0.0633,2.0233,0.0,0.0,0.0,-0.1433,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0251,0.0,0.0097,0.0,0.0
2925.0,1.7414,0.0927,1.0,0.0797,1.2014,1.9905,0.9905,2.2817,1.2817,25.1565,2.0063,24.7351,1.9894,100.0,0.0,0.0,0.0,24.25,0.0,25.375,0.0,25.25,0.0,24.125,10.0,0.0,0.0075,52.7064,5.2706,2.0,3.439,1.2146,-0.1183,1.3507,0.0161,1.3654,1.004e-05,1.0008,0.0006,2.6066,11.0,0.0622,1.0017,0.1144,2.2804,0.006,0.9968,0.0594,1.9958,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0252,0.0,0.0098,0.0,0.0
2926.0,1.7424,0.0928,1.0,0.0797,1.2014,1.9906,0.9906,2.2817,1.2817,25.0258,2.001,24.7315,1.9893,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.25,0.0,24.125,10.0,0.0,0.0073,52.7063,5.2706,2.0,3.5455,1.2199,-0.0105,1.3625,0.0143,1.3652,1.004e-05,1.0009,0.0006,2.6064,11.0,0.0701,1.0019,0.121,2.3045,0.0056,0.9692,0.0565,1.9736,0.0,0.0,0.0,-0.1434,24.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,-0.0205,0.0,0.01,0.0,0.0
2927.0,1.7416,0.0927,1.0,0.0799,1.202,1.9904,0.9904,2.2813,1.2813,24.9841,1.9994,24.7407,1.9896,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.25,0.0,24.25,10.0,0.0,0.0073,52.7061,5.2706,2.0,3.5733,1.2212,-0.0095,1.3626,0.0109,1.3648,1.005e-05,1.0011,0.0006,2.6065,11.0,0.0714,1.0019,0.0888,2.1703,0.0058,0.9889,0.0679,2.0538,0.0,0.0,0.0,-0.1435,24.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,0.1822,0.0,0.0103,0.0,0.0
2928.0,1.7417,0.0927,1.0,0.0798,1.2016,1.99,0.99,2.2809,1.2809,25.1028,2.0041,24.7562,1.9902,100.0,0.0,0.0,0.0,24.125,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0073,52.7061,5.2706,2.0,3.5576,1.2205,-0.0125,1.3623,0.0281,1.3667,1.004e-05,1.001,0.0006,2.6051,11.0,0.071,1.0019,0.0813,2.132,0.0059,0.9898,0.066,2.0411,0.0,0.0,0.0,-0.1432,24.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,0.3365,0.0,0.0101,0.0,0.0
2929.0,1.742,0.0927,1.0,0.0796,1.2012,1.9901,0.9901,2.2815,1.2815,25.2355,2.0094,24.7475,1.9899,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.25,0.0,24.25,10.0,0.0,0.0066,52.706,5.2706,2.0,3.5461,1.2199,-0.028,1.3606,0.0238,1.3662,1.004e-05,1.001,0.0006,2.6059,11.0,0.0663,1.0018,0.1438,2.3797,0.0062,1.0156,0.065,2.0346,0.0,0.0,0.0,-0.1434,24.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,64.0,0.5106,0.0,0.01,0.0,0.0
2930.0,1.7415,0.0927,1.0,0.0795,1.2008,1.9904,0.9904,2.2814,1.2814,25.1775,2.0071,24.7368,1.9895,100.0,0.0,0.0,0.0,24.25,0.0,25.5,0.0,25.125,0.0,24.125,10.0,0.0,0.0072,52.7059,5.2706,2.0,3.4894,1.2171,-0.0891,1.3539,0.0198,1.3658,1.004e-05,1.0009,0.0006,2.6059,11.0,0.0653,1.0017,0.163,2.434,0.0056,0.9701,0.0631,2.0216,0.0,0.0,0.0,-0.1433,24.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,64.0,0.6848,0.0,0.0099,0.0,0.0
2931.0,1.7406,0.0926,1.0,0.0794,1.2006,1.9906,0.9906,2.2817,1.2817,25.0616,2.0025,24.7321,1.9893,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.25,0.0,24.125,10.0,0.0,0.0076,52.7058,5.2706,2.0,3.5126,1.2183,-0.0649,1.3566,0.0155,1.3653,1.004e-05,1.0009,0.0006,2.6053,11.0,0.0635,1.0017,0.1285,2.3309,0.006,0.9994,0.0585,1.9889,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,64.0,0.8844,0.0,0.0099,0.0,0.0
2932.0,1.7395,0.0924,1.0,0.0794,1.2005,1.9905,0.9905,2.2815,1.2815,24.9887,1.9995,24.7417,1.9897,100.0,0.0,0.0,0.0,24.0,0.0,25.375,0.0,25.25,0.0,24.25,10.0,0.0,0.0069,52.7055,5.2706,2.0,3.5373,1.2195,-0.0122,1.3623,0.0128,1.365,1.003e-05,1.0008,0.0006,2.6053,11.0,0.0611,1.0016,0.1346,2.3509,0.0056,0.9691,0.0533,1.9484,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,36.0,12.0,0.0,0.0,0.0,64.0,1.0654,0.0,0.0101,0.0,0.0
2933.0,1.7386,0.0923,1.0,0.0796,1.201,1.99,0.99,2.2814,1.2814,25.1186,2.0047,24.7577,1.9903,100.0,0.0,0.0,0.0,24.0,0.0,25.5,0.0,25.25,0.0,24.125,10.0,0.0,0.0075,52.7055,5.2706,2.0,3.5378,1.2195,-0.0411,1.3591,0.0286,1.3668,1.003e-05,1.0008,0.0006,2.6053,11.0,0.0638,1.0017,0.1318,2.3417,0.0059,0.9921,0.0527,1.9435,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,36.0,15.0,0.0,0.0,0.0,64.0,1.3142,0.0,0.0097,0.0,0.0
2934.0,1.7385,0.0923,1.0,0.0796,1.2012,1.99,0.99,2.2817,1.2817,25.236,2.0094,24.7399,1.9896,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.125,0.0,24.125,10.0,0.0,0.0072,52.7057,5.2706,2.0,3.469,1.2161,0.019,1.3657,0.0268,1.3666,1.004e-05,1.0009,0.0006,2.6054,11.0,0.0638,1.0017,0.1185,2.2955,0.0062,1.0116,0.0478,1.9017,0.0,0.0,0.0,-0.1436,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,1.4542,0.0,0.01,0.0,0.0
2935.0,1.7385,0.0923,1.0,0.0795,1.2009,1.9905,0.9905,2.2818,1.2818,25.1969,2.0079,24.7381,1.9895,100.0,0.0,0.0,0.0,24.125,0.0,25.5,0.0,25.125,0.0,24.125,10.0,0.0,0.0078,52.7066,5.2706,2.0,3.797,1.2318,0.3268,1.3993,0.0232,1.3662,1.004e-05,1.0009,0.0006,2.6048,11.0,0.0665,1.0018,0.1083,2.2566,0.0055,0.9584,0.0496,1.9178,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,1.641,0.0,0.0099,0.0,0.0
2936.0,1.7375,0.0922,1.0,0.0796,1.2012,1.991,0.991,2.2814,1.2814,25.0866,2.0035,24.7429,1.9897,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.25,0.0,24.125,10.0,0.0,0.008,52.7055,5.2705,2.0,3.8842,1.2357,0.2648,1.3925,0.0177,1.3656,1.004e-05,1.0009,0.0006,2.6048,11.0,0.0647,1.0017,0.1109,2.2668,0.0055,0.9624,0.0442,1.8672,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,64.0,1.8522,0.0,0.0102,0.0,0.0
2937.0,1.738,0.0923,1.0,0.0796,1.2011,1.9909,0.9909,2.2812,1.2812,24.9867,1.9995,24.7448,1.9898,100.0,0.0,0.0,0.0,24.125,0.0,25.375,0.0,25.125,0.0,24.125,10.0,0.0,0.0081,52.7055,5.2705,2.0,3.7861,1.2313,0.166,1.3817,0.0161,1.3654,1.003e-05,1.0008,0.0006,2.6041,11.0,0.0638,1.0017,0.1118,2.2701,0.0054,0.955,0.0566,1.9747,0.0,0.0,0.0,-0.1432,25.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,64.0,1.9812,0.0,0.0099,0.0,0.0
