Unnamed: 0,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
25467.0,1.7485,0.0936,1.0,0.0793,1.2003,1.8342,0.8342,2.4396,1.4396,21.2798,1.8512,20.8459,1.8338,100.0,0.0,0.0,0.0,23.25,0.0,24.375,0.0,24.375,0.0,23.375,10.0,0.0,0.0042,53.5392,5.3539,2.0,5.0615,1.2817,-0.2547,1.3358,0.0135,1.3651,1.001e-05,1.0002,0.0011,1.914,10.0,0.0466,1.0012,0.1236,2.3139,0.1684,2.4482,0.0516,1.9346,0.0,0.0,0.0,-0.1668,24.0,23.0,36.0,35.0,16.0,0.0,0.0,0.0,0.0,-0.0273,0.0,0.0085,0.0,0.0
25468.0,1.7485,0.0936,1.0,0.0794,1.2005,1.8345,0.8345,2.4391,1.4391,21.1998,1.848,20.8377,1.8335,100.0,0.0,0.0,0.0,23.25,0.0,24.375,0.0,24.25,0.0,23.375,10.0,0.0,0.0041,53.5379,5.3537,2.0,5.052,1.2814,-0.2659,1.3346,0.0135,1.3651,1.002e-05,1.0004,0.0011,1.9137,10.0,0.0496,1.0013,0.1404,2.3693,0.1807,2.4787,0.0533,1.9489,0.0,0.0,0.0,-0.1667,24.0,23.0,36.0,35.0,15.0,0.0,0.0,0.0,0.0,-0.028,0.0,0.0079,0.0,0.0
25469.0,1.7486,0.0936,1.0,0.0793,1.2004,1.8346,0.8346,2.439,1.439,21.0914,1.8437,20.8342,1.8334,100.0,0.0,0.0,0.0,23.375,0.0,24.375,0.0,24.25,0.0,23.375,10.0,0.0,0.0038,53.5368,5.3536,2.0,5.2125,1.2868,-0.1506,1.3472,0.0145,1.3652,1.002e-05,1.0004,0.0011,1.9146,10.0,0.0517,1.0014,0.1324,2.3439,0.1561,2.4153,0.0534,1.9496,0.0,0.0,0.0,-0.1667,24.0,23.0,36.0,35.0,14.0,0.0,0.0,0.0,0.0,-0.0277,0.0,0.0081,0.0,0.0
25470.0,1.7486,0.0936,1.0,0.0791,1.1998,1.8345,0.8345,2.4388,1.4388,21.0665,1.8427,20.8483,1.8339,100.0,0.0,0.0,0.0,23.25,0.0,24.5,0.0,24.25,0.0,23.375,10.0,0.0,0.0037,53.5365,5.3536,2.0,5.2406,1.2878,-0.0947,1.3533,0.0147,1.3652,1.002e-05,1.0005,0.0011,1.9156,10.0,0.0506,1.0013,0.1041,2.2392,0.1351,2.3526,0.0502,1.9225,0.0,0.0,0.0,-0.1665,24.0,23.0,36.0,35.0,14.0,0.0,0.0,0.0,0.0,-0.0274,0.0,0.008,0.0,0.0
25471.0,1.7496,0.0937,1.0,0.0793,1.2002,1.834,0.834,2.4388,1.4388,21.208,1.8483,20.8624,1.8345,100.0,0.0,0.0,0.0,23.25,0.0,24.625,0.0,24.25,0.0,23.25,10.0,0.0,0.0036,53.5351,5.3534,2.0,5.3829,1.2924,-0.0112,1.3624,0.0148,1.3653,1.002e-05,1.0004,0.0011,1.9157,10.0,0.0528,1.0014,0.1134,2.2766,0.1618,2.4307,0.0514,1.933,0.0,0.0,0.0,-0.167,24.0,23.0,36.0,35.0,14.0,0.0,0.0,0.0,0.0,-0.0275,0.0,0.0079,0.0,0.0
25472.0,1.7485,0.0936,1.0,0.0797,1.2014,1.8345,0.8345,2.4391,1.4391,21.2911,1.8516,20.8597,1.8344,100.0,0.0,0.0,0.0,23.25,0.0,24.375,0.0,24.25,0.0,23.375,10.0,0.0,0.0043,53.5341,5.3534,2.0,5.4499,1.2946,0.0401,1.368,0.015,1.3653,1.002e-05,1.0005,0.0011,1.914,10.0,0.0553,1.0015,0.1092,2.26,0.1355,2.3538,0.0498,1.9191,0.0,0.0,0.0,-0.1664,24.0,23.0,36.0,35.0,14.0,0.0,0.0,0.0,0.0,-0.0274,0.0,0.0079,0.0,0.0
25473.0,1.7486,0.0936,1.0,0.0795,1.2008,1.8345,0.8345,2.4391,1.4391,21.2279,1.8491,20.8479,1.8339,100.0,0.0,0.0,0.0,23.25,0.0,24.375,0.0,24.25,0.0,23.375,10.0,0.0,0.0041,53.5329,5.3533,2.0,5.4189,1.2936,0.0076,1.3645,0.0152,1.3653,1.002e-05,1.0004,0.0011,1.9137,10.0,0.0543,1.0014,0.1067,2.2499,0.1113,2.2684,0.0493,1.9145,0.0,0.0,0.0,-0.1664,24.0,23.0,36.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0274,0.0,0.0083,0.0,0.0
25474.0,1.7485,0.0936,1.0,0.0794,1.2007,1.8346,0.8346,2.4391,1.4391,21.1037,1.8441,20.8359,1.8334,100.0,0.0,0.0,0.0,23.25,0.0,24.625,0.0,24.25,0.0,23.375,10.0,0.0,0.0034,53.5317,5.3531,2.0,5.4624,1.295,0.0382,1.3678,0.0145,1.3652,1.001e-05,1.0003,0.0011,1.914,10.0,0.0484,1.0013,0.1001,2.2223,0.1106,2.2655,0.0604,2.0026,0.0,0.0,0.0,-0.1666,24.0,23.0,36.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0275,0.0,0.0085,0.0,0.0
25475.0,1.7485,0.0936,1.0,0.0793,1.2002,1.8345,0.8345,2.4384,1.4384,21.05,1.842,20.8442,1.8338,100.0,0.0,0.0,0.0,23.125,0.0,24.5,0.0,24.25,0.0,23.375,10.0,0.0,0.0038,53.5306,5.353,2.0,5.4858,1.2957,0.0399,1.368,0.0138,1.3651,1.001e-05,1.0003,0.0011,1.915,10.0,0.0469,1.0013,0.0951,2.2002,0.1025,2.2324,0.0552,1.9635,0.0,0.0,0.0,-0.1667,24.0,23.0,36.0,36.0,13.0,0.0,0.0,0.0,0.0,-0.0277,0.0,0.0077,0.0,0.0
25476.0,1.7486,0.0936,1.0,0.0793,1.2004,1.8339,0.8339,2.4383,1.4383,21.204,1.8482,20.8605,1.8344,100.0,0.0,0.0,0.0,23.125,0.0,24.5,0.0,24.25,0.0,23.5,10.0,0.0,0.0038,53.5299,5.3529,2.0,5.6198,1.2999,0.161,1.3812,0.015,1.3653,1.002e-05,1.0004,0.0011,1.9155,10.0,0.0512,1.0014,0.1611,2.429,0.116,2.2863,0.0762,2.1037,0.0,0.0,0.0,-0.1664,24.0,23.0,36.0,36.0,14.0,0.0,0.0,0.0,0.0,-0.0279,0.0,0.0082,0.0,0.0
