Unnamed: 0,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
765.0,1.7212,0.0902,1.0,0.0795,1.2008,1.747,0.747,2.2813,1.2813,19.2411,1.7696,18.6617,1.7465,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.008,0.0081,0.0008,2.0,3.8267,1.2331,-0.173,1.3448,0.0143,1.3652,1.003e-05,1.0008,4.951e-05,2.3203,13.0,0.06,1.0016,0.1341,2.3493,0.0189,1.4983,0.0597,1.9979,0.0,0.0,256.0,-0.1415,24.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,256.0,-0.0251,256.0,0.0102,0.0,0.0
766.0,1.7259,0.0907,1.0,0.0795,1.2009,1.7474,0.7474,2.2809,1.2809,19.1584,1.7663,18.6657,1.7466,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.0,0.0,24.0,10.0,0.0,0.007,0.0081,0.0008,2.0,4.03,1.2421,-0.0113,1.3624,0.0062,1.3643,1.004e-05,1.0008,5.051e-05,2.3469,13.0,0.0589,1.0016,0.1279,2.3288,0.0223,1.5702,0.0595,1.9966,0.0,0.0,256.0,-0.1412,24.0,24.0,37.0,36.0,15.0,0.0,0.0,0.0,256.0,-0.0254,256.0,0.0104,0.0,0.0
767.0,1.7412,0.0927,1.0,0.0797,1.2014,1.7475,0.7475,2.2809,1.2809,19.0419,1.7617,18.6662,1.7466,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0073,0.0079,0.0008,2.0,4.0655,1.2436,-0.0286,1.3605,0.0249,1.3664,1.004e-05,1.001,5.079e-05,2.3543,13.0,0.0662,1.0018,0.0936,2.193,0.0188,1.4962,0.0576,1.982,0.0,0.0,256.0,-0.1417,24.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,256.0,-0.0257,256.0,0.0104,0.0,0.0
768.0,1.7494,0.0937,1.0,0.0794,1.2007,1.7472,0.7472,2.281,1.281,19.1087,1.7643,18.6831,1.7473,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.0,0.0,24.0,10.0,0.0,0.0069,0.0081,0.0008,2.0,3.9996,1.2408,-0.0939,1.3534,0.0147,1.3652,1.004e-05,1.001,5.05e-05,2.3466,13.0,0.0641,1.0017,0.2046,2.5327,0.0204,1.5324,0.0515,1.9334,0.0,0.0,256.0,-0.1412,24.0,24.0,37.0,36.0,15.0,0.0,0.0,0.0,256.0,-0.0253,256.0,0.0103,0.0,0.0
769.0,1.7485,0.0936,1.0,0.0794,1.2006,1.7469,0.7469,2.281,1.281,19.2507,1.77,18.687,1.7475,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.0075,0.0076,0.0008,2.0,3.9695,1.2395,-0.0521,1.358,0.0123,1.365,1.004e-05,1.0009,4.968e-05,2.3249,13.0,0.0622,1.0017,0.1342,2.3495,0.0183,1.4839,0.0533,1.9489,0.0,0.0,256.0,-0.1415,24.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,256.0,-0.0254,256.0,0.0106,0.0,0.0
770.0,1.747,0.0934,1.0,0.0792,1.2002,1.7473,0.7473,2.2813,1.2813,19.2441,1.7698,18.6708,1.7468,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.0,10.0,0.0,0.0073,0.0079,0.0008,2.0,3.9957,1.2406,-0.039,1.3594,0.0213,1.366,1.003e-05,1.0007,5.043e-05,2.3449,13.0,0.0548,1.0015,0.1732,2.4604,0.0161,1.4279,0.0557,1.9674,0.0,0.0,256.0,-0.1414,24.0,24.0,37.0,36.0,15.0,0.0,0.0,0.0,256.0,-0.0254,256.0,0.0103,0.0,0.0
771.0,1.7498,0.0937,1.0,0.079,1.1995,1.7478,0.7478,2.2809,1.2809,19.178,1.7671,18.6652,1.7466,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.0,10.0,0.0,0.0073,0.0079,0.0008,2.0,4.0538,1.2431,0.001,1.3637,0.0118,1.3649,1.003e-05,1.0007,4.967e-05,2.3244,13.0,0.0566,1.0015,0.1483,2.3929,0.0174,1.463,0.0515,1.9336,0.0,0.0,256.0,-0.1417,24.0,24.0,37.0,36.0,13.0,0.0,0.0,0.0,256.0,-0.0248,256.0,0.0106,0.0,0.0
772.0,1.744,0.093,1.0,0.0794,1.2007,1.7476,0.7476,2.2808,1.2808,19.0667,1.7627,18.6639,1.7466,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.0,10.0,0.0,0.0074,0.0084,0.0009,2.0,4.1014,1.2452,0.09,1.3735,0.0225,1.3661,1.003e-05,1.0007,5.05e-05,2.3468,13.0,0.057,1.0015,0.1246,2.3172,0.0187,1.4933,0.0492,1.9139,0.0,0.0,256.0,-0.1411,24.0,24.0,37.0,36.0,14.0,0.0,0.0,0.0,256.0,-0.025,256.0,0.0104,0.0,0.0
773.0,1.7346,0.0918,1.0,0.0794,1.2006,1.7469,0.7469,2.2809,1.2809,19.0798,1.7632,18.672,1.7469,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.0,10.0,0.0,0.0069,0.008,0.0008,2.0,4.2824,1.2527,0.211,1.3866,0.0206,1.3659,1.004e-05,1.0008,4.966e-05,2.3243,13.0,0.0606,1.0016,0.1473,2.39,0.0152,1.4043,0.0572,1.9793,0.0,0.0,256.0,-0.1414,24.0,24.0,37.0,36.0,16.0,0.0,0.0,0.0,256.0,-0.0251,256.0,0.0103,0.0,0.0
774.0,1.7296,0.0912,1.0,0.0794,1.2007,1.7468,0.7468,2.2806,1.2806,19.2508,1.77,18.6874,1.7475,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.25,10.0,0.0,0.0076,0.0082,0.0009,2.0,4.3224,1.2543,0.2456,1.3904,0.0091,1.3646,1.003e-05,1.0007,5.049e-05,2.3465,13.0,0.0583,1.0016,0.1368,2.3578,0.1453,2.3841,0.0579,1.9845,0.0,0.0,256.0,-0.1415,24.0,24.0,37.0,36.0,12.0,0.0,0.0,0.0,256.0,-0.0249,256.0,0.0101,0.0,0.0
